_no,category,name,address,phone,note,sido,sigungu,source
593,음식점,달빛에구운고등어 상무점,"서구 내방로 29, 1층",062-371-2500,,광주광역시,서구,서구청_착한가게
594,음식점(카페),댄싱컵 광주상무역점,"서구 상무중앙로 29, 송대타워 105호",062-417-0314,,광주광역시,서구,서구청_착한가게
595,의료기관,생생치과의원,"서구 상무중앙로 7, 4층 401호",062-382-0275,,광주광역시,서구,서구청_착한가게
596,음식점,상무암뽕순대국,서구 천변좌하로 292,062-381-3117,,광주광역시,서구,서구청_착한가게
597,기타(광고마케팅),㈜엔아이디,"서구 내방로241번길 5-5, 4층(쌍촌동)",062-382-0319,,광주광역시,서구,서구청_착한가게
598,기타,태란빌딩,"서구 상무화원로 32번길 13, 5층",062-376-6802,,광주광역시,서구,서구청_착한가게
599,기타,국제기업컨설팅,"서구 상무자유로105, 103동 1706호",번호없음,,광주광역시,서구,서구청_착한가게
600,기타(정비소),카라이프,서구 군분2로 54 (화정동),062-350-8325,,광주광역시,서구,서구청_착한가게
601,기타,테마모텔,"광주광역시 북구 하남대로832번길, 9-6",062-512-7073,,광주광역시,서구,서구청_착한가게
602,기타(복지기관),온새미로,"서구 상무공원로 128, 105동 401호",062-382-0704,,광주광역시,서구,서구청_착한가게
603,기타(법인),꿈꾸는들녘영농조합법인,전라남도 무안군 현경면 한해로 448-49,010-8482-4300,,광주광역시,서구,서구청_착한가게
604,기타(법인),한국퓨전난타연구원,광주광역시 남구 화정로 260번길 34,,,광주광역시,서구,서구청_착한가게
605,음식점,피자나라치킨공주 상무점,광주광역시 서구 내방로 161번길 12,062-381-9202,,광주광역시,서구,서구청_착한가게
606,기타(사무소),이인디자인센터,"서구 금화로 149번길 27, 모아@관리동 2층",0507-1369-4608,,광주광역시,서구,서구청_착한가게
607,음식점,경도한정식,서구 상무대로 833,062-372-3798,,광주광역시,서구,서구청_착한가게
608,기타(사무소),법무사김정화사무소,"서구 상무평화로 79, 407호",062-226-8600,,광주광역시,서구,서구청_착한가게
609,음식점,너구리알탕아구찜,"서구 내방로 400-1, 1층",0507-1417-8086,,광주광역시,서구,서구청_착한가게
610,음식점,도야짬뽕쌍촌점,"서구 내방로 254-1, 1층",0507-1431-8997,,광주광역시,서구,서구청_착한가게
611,소매업(철물),평화철물,서구 월산로 235,062-367-7375,,광주광역시,서구,서구청_착한가게
612,음식점,부광식당,서구 월산로 169번길 5-1,062-369-3364,,광주광역시,서구,서구청_착한가게
613,기타(복지기관),미소드림노인복지센터,"서구 상무화원로18번길 3-8, 1층",062-382-5850,,광주광역시,서구,서구청_착한가게
614,기타,러브하우스모텔,서구 상무평화로 144,062-000-0000,,광주광역시,서구,서구청_착한가게
615,중소기업,피앤제이문화타운(블레스롤),"서구 천변좌하로 168-2, 1층",062-371-1540,,광주광역시,서구,서구청_착한가게
616,기타(정비소),하진1급자동차공업사,서구 상무누리로 133,062-367-0888,,광주광역시,서구,서구청_착한가게
617,기타,온마을,"서구 매월2로15번길 16, 매월종합상가 106-114",062-610-5631,,광주광역시,서구,서구청_착한가게
618,음식점,우정설렁탕,서구 상무화원로 11번길 4,062-381-8225,,광주광역시,서구,서구청_착한가게
619,음식점,장터식육식당,"서구 상무중앙로 103, 1층",062-372-9913,,광주광역시,서구,서구청_착한가게
620,기타,무한상사(린나이),"전남 무안군 공항로38, 105호",061-000-0000,,광주광역시,서구,서구청_착한가게
621,음식점,비비큐광주상무점,"서구 치평로76, 대한빌딩 1층",062-382-9592,,광주광역시,서구,서구청_착한가게
622,기타(전기),세광전기,강원도 춘천시 충열로 294-14,,,광주광역시,서구,서구청_착한가게
623,기타(교육기관),키즈엠 광주지사,"서구 풍서좌로 451, 1층",062-603-1770,,광주광역시,서구,서구청_착한가게
624,의료기관,연세팜스 피부비뇨의학과의원,"서구 상무중앙로57, 307호",062-383-0400,,광주광역시,서구,서구청_착한가게
625,음식점,아리랑 한정식,서구 천변좌하로 270,062-383-3349,,광주광역시,서구,서구청_착한가게
626,의료기관,김앤김내과의원,"서구 치평로60, 208호",062-375-8575,,광주광역시,서구,서구청_착한가게
627,기타(정비소),삼삼1급자동차서비스,서구 상무누리로 137,062-381-3333,,광주광역시,서구,서구청_착한가게
628,기타,한국금거래소 광주점,"서구 상무중앙로10, 로즈빌딩 1층",062-381-3303,,광주광역시,서구,서구청_착한가게
629,기타(빌딩),스마일빌딩,서구 상무연하로 16,062-372-9779,,광주광역시,서구,서구청_착한가게
630,기타(사무소),hy상무점,"서구 상무중앙로114, 924호",062-383-4112,,광주광역시,서구,서구청_착한가게
631,기타(교육기관),메가토스공신수학학원,"서구 상무중앙로43, BYC 2층",062-373-0975,,광주광역시,서구,서구청_착한가게
632,기타(교육기관),연경어린이집,"서구 치평로 77, 112동 102호(연경어린이집)",062-383-8108,,광주광역시,서구,서구청_착한가게
633,음식점,낙지마을,서구 상무민주로6번길 36,062-382-0799,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
634,음식점,녹차유황오리,서구 내방로252번길 3,062-382-5295,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
635,음식점,머시기쪽갈비,서구 월드컵4강로181번길 31,062-374-8686,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
636,음식점,태양이네집,서구 월드컵4강로 181번길 40-1,0507-1365-7718,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
637,음식점,황제쟁반짜장,광주광역시 서구 상무오월로51번길 7,062-383-1888,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
638,마트,와이마트쌍촌역점,서구 상무대로 981,062-383-4851,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
639,음식점(카페),바이오씨앗베이커리,서구 내방로 161번길 8-1,062-371-3993,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
640,음식점(카페),리즌카페,광주광역시 월드컵 4강로 229,062-381-5541,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
641,음식점,남도생고기,서구 상일로 4-1,062-374-9233,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
642,음식점,사계절,"서구 내방로252번길 4, 1층",062-376-2286,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
643,음식점,담은보쌈칼국수,서구 월드컵4강로229번길 3-1,062-381-7734,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
644,음식점,고수라김밥,서구 상무민주로 100 중흥S클래스 상가 105호,,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
645,음식점,식사준비 쌍촌점,"서구 상무민주로 104,115동 103호 중흥S클래스 1층상가",062-385-8292,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
646,음식점,아메리칸피자,서구 월드컵4강로 197번길 1,0507-1477-0891,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
647,마트,유한회사 힐마트,서구 서구 상무오월로 52번길 3,062-376-1140,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
648,음식점,종가집추어탕,"서구 상무오월로 3번길 11-1, 1층 종가집추어탕",062-372-1322,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
649,음식점,꿀봉이네김치,"서구 월드컵4강로 235, 1층",062-376-7595,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
650,음식점(카페),아스트로베이커리,"서구 상무대로 955번길 1, 102호",0507-1348-3031,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
651,음식점,백부장한우차돌집,서구 상일로 54번길 7 쌍촌동 1342-5번지 1층,0507-1331-9182,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
652,음식점,천원빵&천원커피,"서구 상일로 56, (쌍촌동 1340-4)",010-9890-0191,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
653,의료기관,상무종로약국,"서구 상무민주로 97, 1층",0507-1383-7578,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
654,음식점,보야져스,광주광역시 월드컵 4강로 181번길 42,0507-1447-0194,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
655,음식점,대패사랑,서구 상무오월로 52번길 8,062-366-0898,착한쿠폰 사용가능,광주광역시,서구,서구청_착한가게
656,기타(임대),도원빌,광주 서구 상무오월로19번길10-1,,,광주광역시,서구,서구청_착한가게
657,중소기업,단인기업,서구 상무대로 936,,,광주광역시,서구,서구청_착한가게
658,기타(종교단체),로뎀교회,서구 상무오월로3번길 32-3,062-373-5582,,광주광역시,서구,서구청_착한가게
659,음식점,이조떡전문점,서구 내방로 250,062-376-0807,,광주광역시,서구,서구청_착한가게
660,음식점,쌍촌아구찜,서구 내방로246번길 9,0504-2015-0730,,광주광역시,서구,서구청_착한가게
661,음식점,낙지한마당,광주 서구 월드컵4강로181번길 42,062-375-3700,,광주광역시,서구,서구청_착한가게
662,음식점,나주곰탕,서구 월드컵4강로 189,062-385-1441,,광주광역시,서구,서구청_착한가게
663,소매업(의류),우리옷효원,"서구 상무민주로90, 3층",062-226-6586,,광주광역시,서구,서구청_착한가게
664,음식점,황금복돈,"서구 내방로246번길 3, 1층",062-384-9295,,광주광역시,서구,서구청_착한가게
665,음식점,속풀이,서구 상무오월로51번길 5,062-385-3394,,광주광역시,서구,서구청_착한가게
666,음식점,27년,서구 상무오월로43번길 3-12,062-372-5279,,광주광역시,서구,서구청_착한가게
667,기타(복지용구),토마토의료기,서구 내방로398번길 5,,,광주광역시,서구,서구청_착한가게
668,중소기업,(주)누브,서구 상무대로955번길 46,050-71361-6445,,광주광역시,서구,서구청_착한가게
669,음식점,수원본가,서구 월드컵4강로 230,062-418-3258,,광주광역시,서구,서구청_착한가게
670,기타(광고마케팅),(주)엔아이디,"서구 내방로 241번길 5-5, 6층",062-382-0319,,광주광역시,서구,서구청_착한가게
671,중소기업,벽창호커튼인테리어호남지역본부,서구 상무대로 915,,,광주광역시,서구,서구청_착한가게
672,음식점,초밥앤참치,서구 월드컵4강로229번길 4,062-373-3368,,광주광역시,서구,서구청_착한가게
673,음식점,우영회관(우영수산물직판장),서구 월드컵4강로 229번길 8,062-375-8889,,광주광역시,서구,서구청_착한가게
674,음식점,마싯계주식회사,서구 상무민주로 23-1,050-71303-8542,,광주광역시,서구,서구청_착한가게
675,기타(사무소),김길수세무회계사무소,서구 상무대로 915,062-381-7788,,광주광역시,서구,서구청_착한가게
676,기타(이미용),동강사우나,서구 상일로 28,062-371-3367,,광주광역시,서구,서구청_착한가게
677,기타(광고마케팅),디자인주안,"서구 경열로 73, 3층 디자인 주안",062-222-7027,,광주광역시,서구,서구청_착한가게
678,음식점,영심이솥뚜껑삼겹살,광주광역시 광산구 하남대로 149,0507-1324-8542,,광주광역시,서구,서구청_착한가게
679,음식점,춘천호반닭갈비,서구 월드컵4강로 182번길 19,062-383-4111,,광주광역시,서구,서구청_착한가게
680,음식점,마천루,"서구 월드컵4강로 236, 2층",0507-1419-8018,,광주광역시,서구,서구청_착한가게
681,음식점,밥상따로술상따로,서구 월드컵4강로 181번길 29-1,062-371-1770,,광주광역시,서구,서구청_착한가게
682,기타(단체),상무1동통장단협의회,서구 월드컵4강로 197번길 20,,,광주광역시,서구,서구청_착한가게
683,기타(복지기관),서광지역아동센터,서구 월드컵4강로 197번길 39-1,,,광주광역시,서구,서구청_착한가게
684,중소기업,에스엠지,광주광역시 북구 첨단연신로 341(연제동),,,광주광역시,서구,서구청_착한가게
685,기타(이미용),최은지뷰티앤,서구 상무민주로 64번길 12(쌍촌동) 1층,062-382-7177,,광주광역시,서구,서구청_착한가게
686,기타(복지기관),도우리노인복지센터,"서구 상무대로 967번길 18-20, 103호",0507-1485-9009,,광주광역시,서구,서구청_착한가게
687,기타(복지기관),비젼스쿨지역아동센터,"서구 상일로 24번길 19,2층",0507-1497-3449,,광주광역시,서구,서구청_착한가게
688,음식점,어쩌다토종닭,서구 상일로 54번길 5,062-381-5233,,광주광역시,서구,서구청_착한가게
689,소매업(이미용),이끌림네일,광주광역시 남구 효천3로 110,,,광주광역시,서구,서구청_착한가게
